audio,concern_a,concern_b,focus_a,focus_b,protocol_a,protocol_b,similarity,classification,family_a,family_b
d03ad168d8d7,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d03ad168d8d7,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d03ad168d8d7,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d241c8e7a734,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d241c8e7a734,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d241c8e7a734,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d241c8e7a734,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d241c8e7a734,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d241c8e7a734,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d241c8e7a734,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d241c8e7a734,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d241c8e7a734,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d241c8e7a734,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d241c8e7a734,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d241c8e7a734,VOICE_TOO_DARK_MUFFLED,TIMBRE_CHANGES_HIGH,BRIGHTNESS,REGISTER_CONNECTION,TIMBRE_STYLE,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,ARTICULATION,ARTICULATION
d241c8e7a734,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d241c8e7a734,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d241c8e7a734,PAIN_WHILE_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9707,GENERIC_COLLAPSE,SAFETY,SAFETY
d241c8e7a734,PAIN_WHILE_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d241c8e7a734,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d241c8e7a734,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d241c8e7a734,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d395d6bc40d4,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d395d6bc40d4,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d395d6bc40d4,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d395d6bc40d4,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d395d6bc40d4,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d395d6bc40d4,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d395d6bc40d4,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d395d6bc40d4,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d395d6bc40d4,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d395d6bc40d4,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d395d6bc40d4,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d395d6bc40d4,VOICE_TOO_THIN,VOICE_TOO_BREATHY,MAINTAIN,TIMBRE,MAINTAIN,TIMBRE_STYLE,1.0,GENERIC_COLLAPSE,VOWEL_CONNECT,VOWEL_CONNECT
d395d6bc40d4,VOICE_TOO_DARK_MUFFLED,OTHER_CONCERN,PRESENCE,MAINTAIN,PRESENCE,MAINTAIN,1.0,GENERIC_COLLAPSE,ARTICULATION,ARTICULATION
d395d6bc40d4,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d395d6bc40d4,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d395d6bc40d4,PAIN_WHILE_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9707,GENERIC_COLLAPSE,SAFETY,SAFETY
d395d6bc40d4,PAIN_WHILE_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d395d6bc40d4,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d395d6bc40d4,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d395d6bc40d4,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d399575eeebe,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d399575eeebe,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d399575eeebe,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d399575eeebe,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d399575eeebe,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d399575eeebe,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d399575eeebe,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d399575eeebe,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d399575eeebe,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d399575eeebe,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d399575eeebe,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d399575eeebe,VOICE_TOO_DARK_MUFFLED,TIMBRE_CHANGES_HIGH,BRIGHTNESS,REGISTER_CONNECTION,TIMBRE_STYLE,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,ARTICULATION,ARTICULATION
d399575eeebe,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d399575eeebe,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d399575eeebe,PAIN_WHILE_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9707,GENERIC_COLLAPSE,SAFETY,SAFETY
d399575eeebe,PAIN_WHILE_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d399575eeebe,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d399575eeebe,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d399575eeebe,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d46938baf1fc,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d46938baf1fc,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d46938baf1fc,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d46938baf1fc,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d46938baf1fc,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d46938baf1fc,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d46938baf1fc,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d46938baf1fc,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d46938baf1fc,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d46938baf1fc,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d46938baf1fc,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d46938baf1fc,VOICE_TOO_THIN,VOICE_TOO_BREATHY,MAINTAIN,TIMBRE,MAINTAIN,TIMBRE_STYLE,1.0,GENERIC_COLLAPSE,VOWEL_CONNECT,VOWEL_CONNECT
d46938baf1fc,VOICE_TOO_DARK_MUFFLED,OTHER_CONCERN,PRESENCE,MAINTAIN,PRESENCE,MAINTAIN,1.0,GENERIC_COLLAPSE,ARTICULATION,ARTICULATION
d46938baf1fc,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
d46938baf1fc,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d46938baf1fc,PAIN_WHILE_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9707,GENERIC_COLLAPSE,SAFETY,SAFETY
d46938baf1fc,PAIN_WHILE_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d46938baf1fc,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d46938baf1fc,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d46938baf1fc,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
d5045bc290a1,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_CANNOT_REACH,THROAT_EFFORT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_CANNOT_REACH,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_CANNOT_REACH,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_CANNOT_REACH,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_CANNOT_REACH,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_CANNOT_REACH,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_TOO_EFFORTFUL,THROAT_EFFORT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_TOO_EFFORTFUL,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_TOO_EFFORTFUL,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_TOO_EFFORTFUL,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_TOO_EFFORTFUL,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_FLIPS,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_FLIPS,THROAT_EFFORT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_FLIPS,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_FLIPS,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_FLIPS,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_FLIPS,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_FLIPS,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_THINS,TIMBRE_CHANGES_HIGH,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_UNSTABLE,THROAT_EFFORT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_UNSTABLE,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_UNSTABLE,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_UNSTABLE,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,THROAT_EFFORT,VOCAL_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,THROAT_EFFORT,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,THROAT_EFFORT,PITCH_UNSTABLE,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
d5045bc290a1,THROAT_EFFORT,REGISTER_CONNECTION_DIFFICULT,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
